ProblemID,Replication,Seed,Mining,Family,Got,Expected,Pass
VFR100_40_3,1,1140601210,Elite-only,FRB4-p1,8264,8264,True
VFR100_40_3,1,1140601210,Elite-only,INEH-inspired,8281,8281,True
VFR100_40_3,1,1140601210,Contrast,NEH,8327,8327,True
VFR100_40_3,1,1140601210,Contrast,NEH-TBKK2,8380,8380,True
VFR100_40_3,1,1140601210,Contrast,KK2-style-NEH,8432,8432,True
VFR100_40_3,1,1140601210,Contrast,FRB4-p1,8263,8263,True
VFR100_40_3,1,1140601210,Contrast,INEH-inspired,8326,8326,True
VFR100_40_3,2,1140602219,Elite-only,NEH,8355,8355,True
VFR100_40_3,2,1140602219,Elite-only,NEH-TBKK2,8380,8380,True
VFR100_40_3,2,1140602219,Elite-only,KK2-style-NEH,8432,8432,True
VFR100_40_3,2,1140602219,Elite-only,FRB4-p1,8266,8266,True
VFR100_40_3,2,1140602219,Elite-only,INEH-inspired,8346,8346,True
VFR100_40_3,2,1140602219,Contrast,NEH,8327,8327,True
VFR100_40_3,2,1140602219,Contrast,NEH-TBKK2,8380,8380,True
VFR100_40_3,2,1140602219,Contrast,KK2-style-NEH,8432,8432,True
VFR100_40_3,2,1140602219,Contrast,FRB4-p1,8276,8276,True
VFR100_40_3,2,1140602219,Contrast,INEH-inspired,8235,8235,True
VFR100_40_3,3,1140603228,Elite-only,NEH,8327,8327,True
VFR100_40_3,3,1140603228,Elite-only,NEH-TBKK2,8380,8380,True
VFR100_40_3,3,1140603228,Elite-only,KK2-style-NEH,8432,8432,True
VFR100_40_3,3,1140603228,Elite-only,FRB4-p1,8270,8270,True
VFR100_40_3,3,1140603228,Elite-only,INEH-inspired,8349,8349,True
VFR100_40_3,3,1140603228,Contrast,NEH,8327,8327,True
VFR100_40_3,3,1140603228,Contrast,NEH-TBKK2,8380,8380,True
VFR100_40_3,3,1140603228,Contrast,KK2-style-NEH,8432,8432,True
VFR100_40_3,3,1140603228,Contrast,FRB4-p1,8263,8263,True
VFR100_40_3,3,1140603228,Contrast,INEH-inspired,8313,8313,True
VFR100_40_3,4,1140604237,Elite-only,NEH,8377,8377,True
VFR100_40_3,4,1140604237,Elite-only,NEH-TBKK2,8380,8380,True
VFR100_40_3,4,1140604237,Elite-only,KK2-style-NEH,8420,8420,True
VFR100_40_3,4,1140604237,Elite-only,FRB4-p1,8208,8208,True
VFR100_40_3,4,1140604237,Elite-only,INEH-inspired,8381,8381,True
VFR100_40_3,4,1140604237,Contrast,NEH,8377,8377,True
VFR100_40_3,4,1140604237,Contrast,NEH-TBKK2,8380,8380,True
VFR100_40_3,4,1140604237,Contrast,KK2-style-NEH,8432,8432,True
VFR100_40_3,4,1140604237,Contrast,FRB4-p1,8280,8280,True
VFR100_40_3,4,1140604237,Contrast,INEH-inspired,8351,8351,True
VFR100_40_3,5,1140605246,Elite-only,NEH,8327,8327,True
VFR100_40_3,5,1140605246,Elite-only,NEH-TBKK2,8380,8380,True
VFR100_40_3,5,1140605246,Elite-only,KK2-style-NEH,8407,8407,True
VFR100_40_3,5,1140605246,Elite-only,FRB4-p1,8305,8305,True
VFR100_40_3,5,1140605246,Elite-only,INEH-inspired,8277,8277,True
VFR100_40_3,5,1140605246,Contrast,NEH,8327,8327,True
VFR100_40_3,5,1140605246,Contrast,NEH-TBKK2,8380,8380,True
VFR100_40_3,5,1140605246,Contrast,KK2-style-NEH,8432,8432,True
VFR100_40_3,5,1140605246,Contrast,FRB4-p1,8307,8307,True
VFR100_40_3,5,1140605246,Contrast,INEH-inspired,8328,8328,True
VFR100_40_4,1,1140701210,Elite-only,NEH,8424,8424,True
VFR100_40_4,1,1140701210,Elite-only,NEH-TBKK2,8407,8407,True
VFR100_40_4,1,1140701210,Elite-only,KK2-style-NEH,8468,8468,True
VFR100_40_4,1,1140701210,Elite-only,FRB4-p1,8316,8316,True
VFR100_40_4,1,1140701210,Elite-only,INEH-inspired,8290,8290,True
VFR100_40_4,1,1140701210,Contrast,NEH,8424,8424,True
VFR100_40_4,1,1140701210,Contrast,NEH-TBKK2,8407,8407,True
VFR100_40_4,1,1140701210,Contrast,KK2-style-NEH,8468,8468,True
VFR100_40_4,1,1140701210,Contrast,FRB4-p1,8288,8288,True
VFR100_40_4,1,1140701210,Contrast,INEH-inspired,8310,8310,True
VFR100_40_4,2,1140702219,Elite-only,NEH,8424,8424,True
VFR100_40_4,2,1140702219,Elite-only,NEH-TBKK2,8407,8407,True
VFR100_40_4,2,1140702219,Elite-only,KK2-style-NEH,8521,8521,True
VFR100_40_4,2,1140702219,Elite-only,FRB4-p1,8307,8307,True
VFR100_40_4,2,1140702219,Elite-only,INEH-inspired,8350,8350,True
VFR100_40_4,2,1140702219,Contrast,NEH,8424,8424,True
VFR100_40_4,2,1140702219,Contrast,NEH-TBKK2,8407,8407,True
VFR100_40_4,2,1140702219,Contrast,KK2-style-NEH,8468,8468,True
VFR100_40_4,2,1140702219,Contrast,FRB4-p1,8256,8256,True
VFR100_40_4,2,1140702219,Contrast,INEH-inspired,8285,8285,True
VFR100_40_4,3,1140703228,Elite-only,NEH,8424,8424,True
VFR100_40_4,3,1140703228,Elite-only,NEH-TBKK2,8407,8407,True
VFR100_40_4,3,1140703228,Elite-only,KK2-style-NEH,8499,8499,True
VFR100_40_4,3,1140703228,Elite-only,FRB4-p1,8278,8278,True
VFR100_40_4,3,1140703228,Elite-only,INEH-inspired,8392,8392,True
VFR100_40_4,3,1140703228,Contrast,NEH,8424,8424,True
VFR100_40_4,3,1140703228,Contrast,NEH-TBKK2,8407,8407,True
VFR100_40_4,3,1140703228,Contrast,KK2-style-NEH,8499,8499,True
VFR100_40_4,3,1140703228,Contrast,FRB4-p1,8293,8293,True
VFR100_40_4,3,1140703228,Contrast,INEH-inspired,8285,8285,True
VFR100_40_4,4,1140704237,Elite-only,NEH,8424,8424,True
VFR100_40_4,4,1140704237,Elite-only,NEH-TBKK2,8407,8407,True
VFR100_40_4,4,1140704237,Elite-only,KK2-style-NEH,8468,8468,True
VFR100_40_4,4,1140704237,Elite-only,FRB4-p1,8273,8273,True
VFR100_40_4,4,1140704237,Elite-only,INEH-inspired,8306,8306,True
VFR100_40_4,4,1140704237,Contrast,NEH,8424,8424,True
VFR100_40_4,4,1140704237,Contrast,NEH-TBKK2,8407,8407,True
VFR100_40_4,4,1140704237,Contrast,KK2-style-NEH,8468,8468,True
VFR100_40_4,4,1140704237,Contrast,FRB4-p1,8305,8305,True
VFR100_40_4,4,1140704237,Contrast,INEH-inspired,8316,8316,True
VFR100_40_4,5,1140705246,Elite-only,NEH,8424,8424,True
VFR100_40_4,5,1140705246,Elite-only,NEH-TBKK2,8407,8407,True
VFR100_40_4,5,1140705246,Elite-only,KK2-style-NEH,8499,8499,True
VFR100_40_4,5,1140705246,Elite-only,FRB4-p1,8245,8245,True
VFR100_40_4,5,1140705246,Elite-only,INEH-inspired,8350,8350,True
VFR100_40_4,5,1140705246,Contrast,NEH,8424,8424,True
VFR100_40_4,5,1140705246,Contrast,NEH-TBKK2,8407,8407,True
VFR100_40_4,5,1140705246,Contrast,KK2-style-NEH,8468,8468,True
VFR100_40_4,5,1140705246,Contrast,FRB4-p1,8257,8257,True
VFR100_40_4,5,1140705246,Contrast,INEH-inspired,8344,8344,True
VFR100_40_5,1,1140801210,Elite-only,NEH,8425,8425,True
VFR100_40_5,1,1140801210,Elite-only,NEH-TBKK2,8446,8446,True
VFR100_40_5,1,1140801210,Elite-only,KK2-style-NEH,8557,8557,True
VFR100_40_5,1,1140801210,Elite-only,FRB4-p1,8318,8318,True
VFR100_40_5,1,1140801210,Elite-only,INEH-inspired,8492,8492,True
VFR100_40_5,1,1140801210,Contrast,NEH,8482,8482,True
VFR100_40_5,1,1140801210,Contrast,NEH-TBKK2,8465,8465,True
VFR100_40_5,1,1140801210,Contrast,KK2-style-NEH,8557,8557,True
VFR100_40_5,1,1140801210,Contrast,FRB4-p1,8356,8356,True
VFR100_40_5,1,1140801210,Contrast,INEH-inspired,8388,8388,True
VFR100_40_5,2,1140802219,Elite-only,NEH,8425,8425,True
VFR100_40_5,2,1140802219,Elite-only,NEH-TBKK2,8446,8446,True
VFR100_40_5,2,1140802219,Elite-only,KK2-style-NEH,8577,8577,True
VFR100_40_5,2,1140802219,Elite-only,FRB4-p1,8374,8374,True
VFR100_40_5,2,1140802219,Elite-only,INEH-inspired,8375,8375,True
VFR100_40_5,2,1140802219,Contrast,NEH,8425,8425,True
VFR100_40_5,2,1140802219,Contrast,NEH-TBKK2,8465,8465,True
VFR100_40_5,2,1140802219,Contrast,KK2-style-NEH,8557,8557,True
VFR100_40_5,2,1140802219,Contrast,FRB4-p1,8372,8372,True
VFR100_40_5,2,1140802219,Contrast,INEH-inspired,8442,8442,True
VFR100_40_5,3,1140803228,Elite-only,NEH,8452,8452,True
VFR100_40_5,3,1140803228,Elite-only,NEH-TBKK2,8446,8446,True
VFR100_40_5,3,1140803228,Elite-only,KK2-style-NEH,8577,8577,True
VFR100_40_5,3,1140803228,Elite-only,FRB4-p1,8392,8392,True
VFR100_40_5,3,1140803228,Elite-only,INEH-inspired,8428,8428,True
VFR100_40_5,3,1140803228,Contrast,NEH,8425,8425,True
VFR100_40_5,3,1140803228,Contrast,NEH-TBKK2,8446,8446,True
VFR100_40_5,3,1140803228,Contrast,KK2-style-NEH,8577,8577,True
VFR100_40_5,3,1140803228,Contrast,FRB4-p1,8360,8360,True
VFR100_40_5,3,1140803228,Contrast,INEH-inspired,8387,8387,True
VFR100_40_5,4,1140804237,Elite-only,NEH,8425,8425,True
VFR100_40_5,4,1140804237,Elite-only,NEH-TBKK2,8485,8485,True
VFR100_40_5,4,1140804237,Elite-only,KK2-style-NEH,8577,8577,True
VFR100_40_5,4,1140804237,Elite-only,FRB4-p1,8308,8308,True
VFR100_40_5,4,1140804237,Elite-only,INEH-inspired,8380,8380,True
VFR100_40_5,4,1140804237,Contrast,NEH,8425,8425,True
VFR100_40_5,4,1140804237,Contrast,NEH-TBKK2,8465,8465,True
VFR100_40_5,4,1140804237,Contrast,KK2-style-NEH,8557,8557,True
VFR100_40_5,4,1140804237,Contrast,FRB4-p1,8411,8411,True
VFR100_40_5,4,1140804237,Contrast,INEH-inspired,8444,8444,True
VFR100_40_5,5,1140805246,Elite-only,NEH,8425,8425,True
VFR100_40_5,5,1140805246,Elite-only,NEH-TBKK2,8446,8446,True
VFR100_40_5,5,1140805246,Elite-only,KK2-style-NEH,8577,8577,True
VFR100_40_5,5,1140805246,Elite-only,FRB4-p1,8380,8380,True
VFR100_40_5,5,1140805246,Elite-only,INEH-inspired,8410,8410,True
VFR100_40_5,5,1140805246,Contrast,NEH,8425,8425,True
VFR100_40_5,5,1140805246,Contrast,NEH-TBKK2,8446,8446,True
VFR100_40_5,5,1140805246,Contrast,KK2-style-NEH,8577,8577,True
VFR100_40_5,5,1140805246,Contrast,FRB4-p1,8393,8393,True
VFR100_40_5,5,1140805246,Contrast,INEH-inspired,8456,8456,True
VFR100_40_6,1,1140901210,Elite-only,NEH,8450,8450,True
VFR100_40_6,1,1140901210,Elite-only,NEH-TBKK2,8411,8411,True
VFR100_40_6,1,1140901210,Elite-only,KK2-style-NEH,8572,8572,True
VFR100_40_6,1,1140901210,Elite-only,FRB4-p1,8287,8287,True
VFR100_40_6,1,1140901210,Elite-only,INEH-inspired,8427,8427,True
VFR100_40_6,1,1140901210,Contrast,NEH,8450,8450,True
VFR100_40_6,1,1140901210,Contrast,NEH-TBKK2,8411,8411,True
VFR100_40_6,1,1140901210,Contrast,KK2-style-NEH,8572,8572,True
VFR100_40_6,1,1140901210,Contrast,FRB4-p1,8321,8321,True
VFR100_40_6,1,1140901210,Contrast,INEH-inspired,8360,8360,True
VFR100_40_6,2,1140902219,Elite-only,NEH,8406,8406,True
VFR100_40_6,2,1140902219,Elite-only,NEH-TBKK2,8411,8411,True
VFR100_40_6,2,1140902219,Elite-only,KK2-style-NEH,8572,8572,True
VFR100_40_6,2,1140902219,Elite-only,FRB4-p1,8296,8296,True
VFR100_40_6,2,1140902219,Elite-only,INEH-inspired,8381,8381,True
VFR100_40_6,2,1140902219,Contrast,NEH,8388,8388,True
VFR100_40_6,2,1140902219,Contrast,NEH-TBKK2,8411,8411,True
VFR100_40_6,2,1140902219,Contrast,KK2-style-NEH,8544,8544,True
VFR100_40_6,2,1140902219,Contrast,FRB4-p1,8398,8398,True
VFR100_40_6,2,1140902219,Contrast,INEH-inspired,8408,8408,True
VFR100_40_6,3,1140903228,Elite-only,NEH,8400,8400,True
VFR100_40_6,3,1140903228,Elite-only,NEH-TBKK2,8411,8411,True
VFR100_40_6,3,1140903228,Elite-only,KK2-style-NEH,8572,8572,True
VFR100_40_6,3,1140903228,Elite-only,FRB4-p1,8313,8313,True
VFR100_40_6,3,1140903228,Elite-only,INEH-inspired,8354,8354,True
VFR100_40_6,3,1140903228,Contrast,NEH,8388,8388,True
VFR100_40_6,3,1140903228,Contrast,NEH-TBKK2,8411,8411,True
VFR100_40_6,3,1140903228,Contrast,KK2-style-NEH,8572,8572,True
VFR100_40_6,3,1140903228,Contrast,FRB4-p1,8334,8334,True
VFR100_40_6,3,1140903228,Contrast,INEH-inspired,8429,8429,True
VFR100_40_6,4,1140904237,Elite-only,NEH,8406,8406,True
VFR100_40_6,4,1140904237,Elite-only,NEH-TBKK2,8411,8411,True
VFR100_40_6,4,1140904237,Elite-only,KK2-style-NEH,8572,8572,True
VFR100_40_6,4,1140904237,Elite-only,FRB4-p1,8301,8301,True
VFR100_40_6,4,1140904237,Elite-only,INEH-inspired,8317,8317,True
VFR100_40_6,4,1140904237,Contrast,NEH,8367,8367,True
VFR100_40_6,4,1140904237,Contrast,NEH-TBKK2,8411,8411,True
VFR100_40_6,4,1140904237,Contrast,KK2-style-NEH,8544,8544,True
VFR100_40_6,4,1140904237,Contrast,FRB4-p1,8301,8301,True
VFR100_40_6,4,1140904237,Contrast,INEH-inspired,8373,8373,True
VFR100_40_6,5,1140905246,Elite-only,NEH,8450,8450,True
VFR100_40_6,5,1140905246,Elite-only,NEH-TBKK2,8411,8411,True
VFR100_40_6,5,1140905246,Elite-only,KK2-style-NEH,8572,8572,True
VFR100_40_6,5,1140905246,Elite-only,FRB4-p1,8366,8366,True
VFR100_40_6,5,1140905246,Elite-only,INEH-inspired,8389,8389,True
VFR100_40_6,5,1140905246,Contrast,NEH,8400,8400,True
VFR100_40_6,5,1140905246,Contrast,NEH-TBKK2,8417,8417,True
VFR100_40_6,5,1140905246,Contrast,KK2-style-NEH,8544,8544,True
VFR100_40_6,5,1140905246,Contrast,FRB4-p1,8321,8321,True
VFR100_40_6,5,1140905246,Contrast,INEH-inspired,8411,8411,True
VFR100_40_7,1,1141001210,Elite-only,NEH,8465,8465,True
VFR100_40_7,1,1141001210,Elite-only,NEH-TBKK2,8454,8454,True
VFR100_40_7,1,1141001210,Elite-only,KK2-style-NEH,8492,8492,True
VFR100_40_7,1,1141001210,Elite-only,FRB4-p1,8357,8357,True
VFR100_40_7,1,1141001210,Elite-only,INEH-inspired,8370,8370,True
VFR100_40_7,1,1141001210,Contrast,NEH,8418,8418,True
VFR100_40_7,1,1141001210,Contrast,NEH-TBKK2,8454,8454,True
VFR100_40_7,1,1141001210,Contrast,KK2-style-NEH,8570,8570,True
VFR100_40_7,1,1141001210,Contrast,FRB4-p1,8341,8341,True
VFR100_40_7,1,1141001210,Contrast,INEH-inspired,8386,8386,True
VFR100_40_7,2,1141002219,Elite-only,NEH,8465,8465,True
VFR100_40_7,2,1141002219,Elite-only,NEH-TBKK2,8454,8454,True
VFR100_40_7,2,1141002219,Elite-only,KK2-style-NEH,8492,8492,True
VFR100_40_7,2,1141002219,Elite-only,FRB4-p1,8370,8370,True
VFR100_40_7,2,1141002219,Elite-only,INEH-inspired,8429,8429,True
VFR100_40_7,2,1141002219,Contrast,NEH,8465,8465,True
VFR100_40_7,2,1141002219,Contrast,NEH-TBKK2,8454,8454,True
VFR100_40_7,2,1141002219,Contrast,KK2-style-NEH,8492,8492,True
VFR100_40_7,2,1141002219,Contrast,FRB4-p1,8360,8360,True
VFR100_40_7,2,1141002219,Contrast,INEH-inspired,8405,8405,True
VFR100_40_7,3,1141003228,Elite-only,NEH,8465,8465,True
VFR100_40_7,3,1141003228,Elite-only,NEH-TBKK2,8469,8469,True
VFR100_40_7,3,1141003228,Elite-only,KK2-style-NEH,8492,8492,True
VFR100_40_7,3,1141003228,Elite-only,FRB4-p1,8308,8308,True
VFR100_40_7,3,1141003228,Elite-only,INEH-inspired,8391,8391,True
VFR100_40_7,3,1141003228,Contrast,NEH,8465,8465,True
VFR100_40_7,3,1141003228,Contrast,NEH-TBKK2,8454,8454,True
VFR100_40_7,3,1141003228,Contrast,KK2-style-NEH,8492,8492,True
VFR100_40_7,3,1141003228,Contrast,FRB4-p1,8328,8328,True
VFR100_40_7,3,1141003228,Contrast,INEH-inspired,8443,8443,True
VFR100_40_7,4,1141004237,Elite-only,NEH,8465,8465,True
VFR100_40_7,4,1141004237,Elite-only,NEH-TBKK2,8520,8520,True
VFR100_40_7,4,1141004237,Elite-only,KK2-style-NEH,8492,8492,True
VFR100_40_7,4,1141004237,Elite-only,FRB4-p1,8385,8385,True
VFR100_40_7,4,1141004237,Elite-only,INEH-inspired,8300,8300,True
VFR100_40_7,4,1141004237,Contrast,NEH,8465,8465,True
VFR100_40_7,4,1141004237,Contrast,NEH-TBKK2,8454,8454,True
VFR100_40_7,4,1141004237,Contrast,KK2-style-NEH,8492,8492,True
VFR100_40_7,4,1141004237,Contrast,FRB4-p1,8382,8382,True
VFR100_40_7,4,1141004237,Contrast,INEH-inspired,8436,8436,True
VFR100_40_7,5,1141005246,Elite-only,NEH,8472,8472,True
VFR100_40_7,5,1141005246,Elite-only,NEH-TBKK2,8469,8469,True
VFR100_40_7,5,1141005246,Elite-only,KK2-style-NEH,8579,8579,True
VFR100_40_7,5,1141005246,Elite-only,FRB4-p1,8375,8375,True
VFR100_40_7,5,1141005246,Elite-only,INEH-inspired,8350,8350,True
VFR100_40_7,5,1141005246,Contrast,NEH,8418,8418,True
VFR100_40_7,5,1141005246,Contrast,NEH-TBKK2,8430,8430,True
VFR100_40_7,5,1141005246,Contrast,KK2-style-NEH,8579,8579,True
VFR100_40_7,5,1141005246,Contrast,FRB4-p1,8361,8361,True
VFR100_40_7,5,1141005246,Contrast,INEH-inspired,8422,8422,True
VFR100_40_8,1,1141101210,Elite-only,NEH,8406,8406,True
VFR100_40_8,1,1141101210,Elite-only,NEH-TBKK2,8366,8366,True
VFR100_40_8,1,1141101210,Elite-only,KK2-style-NEH,8533,8533,True
VFR100_40_8,1,1141101210,Elite-only,FRB4-p1,8331,8331,True
VFR100_40_8,1,1141101210,Elite-only,INEH-inspired,8342,8342,True
VFR100_40_8,1,1141101210,Contrast,NEH,8393,8393,True
VFR100_40_8,1,1141101210,Contrast,NEH-TBKK2,8432,8432,True
VFR100_40_8,1,1141101210,Contrast,KK2-style-NEH,8533,8533,True
VFR100_40_8,1,1141101210,Contrast,FRB4-p1,8409,8409,True
VFR100_40_8,1,1141101210,Contrast,INEH-inspired,8356,8356,True
VFR100_40_8,2,1141102219,Elite-only,NEH,8406,8406,True
VFR100_40_8,2,1141102219,Elite-only,NEH-TBKK2,8366,8366,True
VFR100_40_8,2,1141102219,Elite-only,KK2-style-NEH,8533,8533,True
VFR100_40_8,2,1141102219,Elite-only,FRB4-p1,8297,8297,True
VFR100_40_8,2,1141102219,Elite-only,INEH-inspired,8285,8285,True
VFR100_40_8,2,1141102219,Contrast,NEH,8426,8426,True
VFR100_40_8,2,1141102219,Contrast,NEH-TBKK2,8432,8432,True
VFR100_40_8,2,1141102219,Contrast,KK2-style-NEH,8533,8533,True
VFR100_40_8,2,1141102219,Contrast,FRB4-p1,8347,8347,True
VFR100_40_8,2,1141102219,Contrast,INEH-inspired,8337,8337,True
VFR100_40_8,3,1141103228,Elite-only,NEH,8394,8394,True
VFR100_40_8,3,1141103228,Elite-only,NEH-TBKK2,8366,8366,True
VFR100_40_8,3,1141103228,Elite-only,KK2-style-NEH,8533,8533,True
VFR100_40_8,3,1141103228,Elite-only,FRB4-p1,8339,8339,True
VFR100_40_8,3,1141103228,Elite-only,INEH-inspired,8369,8369,True
VFR100_40_8,3,1141103228,Contrast,NEH,8426,8426,True
VFR100_40_8,3,1141103228,Contrast,NEH-TBKK2,8432,8432,True
VFR100_40_8,3,1141103228,Contrast,KK2-style-NEH,8533,8533,True
VFR100_40_8,3,1141103228,Contrast,FRB4-p1,8257,8257,True
VFR100_40_8,3,1141103228,Contrast,INEH-inspired,8389,8389,True
VFR100_40_8,4,1141104237,Elite-only,NEH,8426,8426,True
VFR100_40_8,4,1141104237,Elite-only,NEH-TBKK2,8421,8421,True
VFR100_40_8,4,1141104237,Elite-only,KK2-style-NEH,8533,8533,True
VFR100_40_8,4,1141104237,Elite-only,FRB4-p1,8334,8334,True
VFR100_40_8,4,1141104237,Elite-only,INEH-inspired,8366,8366,True
VFR100_40_8,4,1141104237,Contrast,NEH,8426,8426,True
VFR100_40_8,4,1141104237,Contrast,NEH-TBKK2,8432,8432,True
VFR100_40_8,4,1141104237,Contrast,KK2-style-NEH,8533,8533,True
VFR100_40_8,4,1141104237,Contrast,FRB4-p1,8423,8423,True
VFR100_40_8,4,1141104237,Contrast,INEH-inspired,8323,8323,True
VFR100_40_8,5,1141105246,Elite-only,NEH,8406,8406,True
VFR100_40_8,5,1141105246,Elite-only,NEH-TBKK2,8386,8386,True
VFR100_40_8,5,1141105246,Elite-only,KK2-style-NEH,8533,8533,True
VFR100_40_8,5,1141105246,Elite-only,FRB4-p1,8281,8281,True
VFR100_40_8,5,1141105246,Elite-only,INEH-inspired,8383,8383,True
VFR100_40_8,5,1141105246,Contrast,NEH,8406,8406,True
VFR100_40_8,5,1141105246,Contrast,NEH-TBKK2,8432,8432,True
VFR100_40_8,5,1141105246,Contrast,KK2-style-NEH,8533,8533,True
VFR100_40_8,5,1141105246,Contrast,FRB4-p1,8271,8271,True
VFR100_40_8,5,1141105246,Contrast,INEH-inspired,8312,8312,True
VFR100_40_9,1,1141201210,Elite-only,NEH,8355,8355,True
VFR100_40_9,1,1141201210,Elite-only,NEH-TBKK2,8394,8394,True
VFR100_40_9,1,1141201210,Elite-only,KK2-style-NEH,8459,8459,True
VFR100_40_9,1,1141201210,Elite-only,FRB4-p1,8264,8264,True
VFR100_40_9,1,1141201210,Elite-only,INEH-inspired,8377,8377,True
VFR100_40_9,1,1141201210,Contrast,NEH,8355,8355,True
VFR100_40_9,1,1141201210,Contrast,NEH-TBKK2,8394,8394,True
VFR100_40_9,1,1141201210,Contrast,KK2-style-NEH,8347,8347,True
VFR100_40_9,1,1141201210,Contrast,FRB4-p1,8260,8260,True
VFR100_40_9,1,1141201210,Contrast,INEH-inspired,8346,8346,True
VFR100_40_9,2,1141202219,Elite-only,NEH,8378,8378,True
VFR100_40_9,2,1141202219,Elite-only,NEH-TBKK2,8394,8394,True
VFR100_40_9,2,1141202219,Elite-only,KK2-style-NEH,8424,8424,True
VFR100_40_9,2,1141202219,Elite-only,FRB4-p1,8249,8249,True
VFR100_40_9,2,1141202219,Elite-only,INEH-inspired,8369,8369,True
VFR100_40_9,2,1141202219,Contrast,NEH,8365,8365,True
VFR100_40_9,2,1141202219,Contrast,NEH-TBKK2,8394,8394,True
VFR100_40_9,2,1141202219,Contrast,KK2-style-NEH,8424,8424,True
VFR100_40_9,2,1141202219,Contrast,FRB4-p1,8243,8243,True
VFR100_40_9,2,1141202219,Contrast,INEH-inspired,8370,8370,True
VFR100_40_9,3,1141203228,Elite-only,NEH,8365,8365,True
VFR100_40_9,3,1141203228,Elite-only,NEH-TBKK2,8394,8394,True
VFR100_40_9,3,1141203228,Elite-only,KK2-style-NEH,8424,8424,True
VFR100_40_9,3,1141203228,Elite-only,FRB4-p1,8225,8225,True
VFR100_40_9,3,1141203228,Elite-only,INEH-inspired,8305,8305,True
VFR100_40_9,3,1141203228,Contrast,NEH,8365,8365,True
VFR100_40_9,3,1141203228,Contrast,NEH-TBKK2,8394,8394,True
VFR100_40_9,3,1141203228,Contrast,KK2-style-NEH,8424,8424,True
VFR100_40_9,3,1141203228,Contrast,FRB4-p1,8229,8229,True
VFR100_40_9,3,1141203228,Contrast,INEH-inspired,8210,8210,True
VFR100_40_9,4,1141204237,Elite-only,NEH,8355,8355,True
VFR100_40_9,4,1141204237,Elite-only,NEH-TBKK2,8394,8394,True
VFR100_40_9,4,1141204237,Elite-only,KK2-style-NEH,8424,8424,True
VFR100_40_9,4,1141204237,Elite-only,FRB4-p1,8246,8246,True
VFR100_40_9,4,1141204237,Elite-only,INEH-inspired,8298,8298,True
VFR100_40_9,4,1141204237,Contrast,NEH,8355,8355,True
VFR100_40_9,4,1141204237,Contrast,NEH-TBKK2,8394,8394,True
VFR100_40_9,4,1141204237,Contrast,KK2-style-NEH,8459,8459,True
VFR100_40_9,4,1141204237,Contrast,FRB4-p1,8283,8283,True
VFR100_40_9,4,1141204237,Contrast,INEH-inspired,8297,8297,True
VFR100_40_9,5,1141205246,Elite-only,NEH,8365,8365,True
VFR100_40_9,5,1141205246,Elite-only,NEH-TBKK2,8394,8394,True
VFR100_40_9,5,1141205246,Elite-only,KK2-style-NEH,8459,8459,True
VFR100_40_9,5,1141205246,Elite-only,FRB4-p1,8188,8188,True
VFR100_40_9,5,1141205246,Elite-only,INEH-inspired,8261,8261,True
VFR100_40_9,5,1141205246,Contrast,NEH,8355,8355,True
VFR100_40_9,5,1141205246,Contrast,NEH-TBKK2,8394,8394,True
VFR100_40_9,5,1141205246,Contrast,KK2-style-NEH,8459,8459,True
VFR100_40_9,5,1141205246,Contrast,FRB4-p1,8265,8265,True
VFR100_40_9,5,1141205246,Contrast,INEH-inspired,8296,8296,True
VFR100_40_10,1,1141301210,Elite-only,NEH,8413,8413,True
VFR100_40_10,1,1141301210,Elite-only,NEH-TBKK2,8417,8417,True
VFR100_40_10,1,1141301210,Elite-only,KK2-style-NEH,8509,8509,True
VFR100_40_10,1,1141301210,Elite-only,FRB4-p1,8294,8294,True
VFR100_40_10,1,1141301210,Elite-only,INEH-inspired,8328,8328,True
VFR100_40_10,1,1141301210,Contrast,NEH,8413,8413,True
VFR100_40_10,1,1141301210,Contrast,NEH-TBKK2,8417,8417,True
VFR100_40_10,1,1141301210,Contrast,KK2-style-NEH,8565,8565,True
VFR100_40_10,1,1141301210,Contrast,FRB4-p1,8300,8300,True
VFR100_40_10,1,1141301210,Contrast,INEH-inspired,8311,8311,True
VFR100_40_10,2,1141302219,Elite-only,NEH,8394,8394,True
VFR100_40_10,2,1141302219,Elite-only,NEH-TBKK2,8417,8417,True
VFR100_40_10,2,1141302219,Elite-only,KK2-style-NEH,8533,8533,True
VFR100_40_10,2,1141302219,Elite-only,FRB4-p1,8321,8321,True
VFR100_40_10,2,1141302219,Elite-only,INEH-inspired,8236,8236,True
VFR100_40_10,2,1141302219,Contrast,NEH,8413,8413,True
VFR100_40_10,2,1141302219,Contrast,NEH-TBKK2,8407,8407,True
VFR100_40_10,2,1141302219,Contrast,KK2-style-NEH,8533,8533,True
VFR100_40_10,2,1141302219,Contrast,FRB4-p1,8267,8267,True
VFR100_40_10,2,1141302219,Contrast,INEH-inspired,8307,8307,True
VFR100_40_10,3,1141303228,Elite-only,NEH,8413,8413,True
VFR100_40_10,3,1141303228,Elite-only,NEH-TBKK2,8417,8417,True
VFR100_40_10,3,1141303228,Elite-only,KK2-style-NEH,8509,8509,True
VFR100_40_10,3,1141303228,Elite-only,FRB4-p1,8293,8293,True
VFR100_40_10,3,1141303228,Elite-only,INEH-inspired,8353,8353,True
